tokenId,weapons,faces,body,location,sport,pets,flowers,traffic,probability score,probability rarest,rare score,rare rarest
172,"""🚼 0️⃣"" 💉 🔵",😅 🔴,👨‍🔧👩‍🔧,⛲,🏊,🐨,🍀,🏍️ 🟤,34.86580878,3487,1991,3998
173,🎸,😡,👨‍🎤👩‍🎤,⛺ 🟠,🤽,🐵,🏵️,🛺 🔴,29.81937499,6192,2206,5677
174,🔨,"""🚸✖️3️⃣"" 😄 🟡 🆙",👨‍🎓👩‍🎓,🌋,🏄,🦊,"""🛂✖️7️⃣"" 🍀 🟣 🆙",🚄,36.91089864,2569,1854,3092
175,🧹,🤐 🟢,"""⭕✖️🔤"" 👨‍🎨👩‍🎨 🟡 🆙",🌋 🔴,🏋️ ⚫,🐻,🌸 ⚫,🛩️,44.42757266,387,1090,256
176,🏹,🤯,👨‍✈️👩‍✈️,🏖️ 🟤,🚶,🐯,🌸,🏍️,28.64861111,6951,2464,7192
177,📌 🔵,🤐,👩‍🏫👩‍⚖️,🏖️ 🟤,🏇,🐻,🍀,🏎️ 🟣,33.75947489,4218,1883,3347
178,🔨,"""💭✖️1️⃣"" 😝 🟡 🆙",🤴👸,🌁,🏃,🦊,🍀,🛸,31.0940626,5794,2433,7027
179,🔫,😴,👨‍🍳👩‍🍳,⛲ 🔴,🏊,🐮 ⚪,🌺 🟡,🛵 ⚫,36.79056472,2626,1315,657
180,📌,😡,👨‍🔧👩‍🔧,🌃 🟢,🚣,🐶,🌺,🏍️ 🟤,29.31446627,6452,2346,6385
181,🖋️,😄 ⚪,👨‍🔧👩‍🔧 🔴,"""🔷✖️5️⃣"" 🌅 🟡 🆙","""💦 🔠"" 🏃 🔵",🐨,🌸,🛩️ 🟣,45.5681508,282,1403,875
182,🔨,😄 🟣,"""🧠✖️1️⃣"" 👮‍♂️👮‍♀️ 🟣 🆙",🏖️,🛀,🐨,🌵 🟤,🛩️,38.1649333,1929,1605,1701
183,💉,😡,"""🔰 🔣"" 👨‍⚕️👩‍⚕️ ⚫",🌆,🚴,🐵,💮,🚀,31.46000153,5453,2339,6348
184,🛠️,😨,👨‍🎤👩‍🎤,🌅,🛀,🐴,🌺 🟢,🚁,28.77327117,6848,2225,5784
185,🧹 🔵,😘,👨‍🎓👩‍🎓,🌋,🤾,🦊,🏵️,🛴 🟡,31.17809722,5739,2082,4636
186,🔧 ⚫,🤮,👩‍🏫👩‍⚖️,🏕️,🤽,🐹,🌻,🏎️,29.67850655,6241,2315,6195
187,🖋️,"""💙 🔤"" 😰 🔵",👨‍🎨👩‍🎨,🎢 🟢,🏋️,"""💙 0️⃣"" 🐹 🔵",🌺 🟤,🚙,43.3278826,553,1306,639
188,🧹,🤮,👩‍🏫👩‍⚖️ 🟤,🌉,🏋️ 🟢,🐵,🌼,🚤,31.90394687,5114,2031,4243
189,"""🦴 🆒"" 🛡️ 🔵",😡 🟢,👨‍🍳👩‍🍳,🏙️,"""💢 4️⃣"" 🤽 ⚫",🐴,🌹,🏍️ 🟤,41.81666695,855,1597,1651
190,🖋️,🤢 🟠,👨‍🏭👩‍🏭,🏙️,"""🧡 🔤"" 🏋️ 🔵",🐰,💮,🛴,35.4822289,3138,2152,5267
191,🏹,😅,👨‍✈️👩‍✈️ 🔵,🌁,🚴,🦄,🏵️,🛵,28.90641012,6753,2378,6617
192,🪓,🤯,👨‍🚀👩‍🚀,⛪ 🟢,"""🛂✖️8️⃣"" 🏊 ⚪ 🆙",🐻,🌺,🛩️,33.54422174,4286,2282,6034
193,🧯,🤣,👨‍✈️👩‍✈️,🌆,🏌️ 🔴,🦁,"""🖤 🔢"" 🌻 🔵",🛸,34.8445708,3502,1941,3726
194,"""🔱✖️0️⃣"" 🔨 🟡 🆙","""🚸✖️6️⃣"" 😄 🟡 🆙",👨‍💼👩‍💻,⛪,🏃 ⚪,🐱,🏵️,🚲 🟠,42.43605668,736,1473,1045
195,🦯,😝,👨‍⚕️👩‍⚕️,🌉,🚴 🔴,🐵,🏵️,🚤 🔵,30.16471159,6080,2112,4903
196,🧯 🔵,😴,👨‍⚕️👩‍⚕️,🏞️ 🔴,🧗,🐮,🏵️,"""🛃 🔠"" 🛵 ⚫",38.52328809,1804,1786,2571
197,🦯,😂,👨‍⚕️👩‍⚕️,🎪,🚶 🟠,🦁 ⚫,💮,🚁,31.94424096,5086,2063,4488
198,🏹 🔵,😄,👨‍🌾👩‍🌾,"""👀✖️🔠"" 🏕️ 🟡 🆙",🏊,🐴 🔴,🏵️,🚜 🔵,38.3591745,1863,1576,1544
199,🗡️,😨 🟠,👮‍♂️👮‍♀️,⛺,🏄 ⚫,🐱 🟤,🌺,🦽,34.61946523,3707,1887,3377
200,📌 ⚫,😴,👨‍🎤👩‍🎤,🌉,🤾,🐶,🌼,🚙,29.14823739,6572,2328,6261
201,🪒,"""🛅✖️🆒"" 😘 🟡 🆙",👨‍✈️👩‍✈️,🎡,🏇,🐷 🟤,🌼,🛺,33.3818663,4348,2032,4253
202,⛓️,🤮,👨‍⚕️👩‍⚕️,🏞️ ⚪,🚣,🐨 ⚫,🌺 🟤,🛵,33.9249305,4134,1668,1999
203,📌,🤣,👮‍♂️👮‍♀️,🎪,🏃 🔴,🐹,🌳,🛩️,29.22186918,6523,2358,6475
204,🖋️,🤐,👨‍🍳👩‍🍳,🌃 🟤,🤽,🦁 🟠,🏵️,"""👅 1️⃣"" 🚀 ⚫",37.33696283,2341,1756,2414
205,🔫,🤮,👨‍🌾👩‍🌾,⛲,"""🦴 0️⃣"" ⛹️ 🔵",🐶,🌺,🚙,31.10611541,5785,2472,7229
206,💉,😁,👨‍🍳👩‍🍳,⛩️,🏋️,🐵,💮,🚄,26.05826593,7436,2572,7435
207,🦯,😃,👨‍🎓👩‍🎓 🔴,🌄,🏄,🐹 ⚫,🌸,🚙 🟢,32.4375498,4802,1806,2708
208,🖋️,🤮,"""💦 8️⃣"" 👨‍🎨👩‍🎨 🔵",🌄,🏌️,"""🆙 🔢"" 🐹 🔵","""💨✖️🔠"" 💮 🟡 🆙",🚜,43.53932002,510,1463,1012
209,🖋️ 🟢,😝 🟤,👮‍♂️👮‍♀️,🏟️,🏇 🟠,🐯 🟣,🌳,"""⭕✖️5️⃣"" 🏎️ 🟣 🆙",44.29891419,409,1156,333
210,🧹,🤮,👨‍💻👩‍💻,🎢,🚴,🐰 🟡,🌻,"""💦 8️⃣"" 🛵 ⚫",33.81635961,4190,2011,4121
211,🎸,🤮,👨‍💼👩‍💻,🌁,⛹️ 🟤,🦄,🌺,🚲,28.30662022,7145,2544,7406
212,🛠️,😎,👨‍🏭👩‍🏭,⛪,⛹️,🐰,🏵️,"""🚫 4️⃣"" 🛵 ⚫",31.57399358,5358,2296,6093
213,📌,😁,👨‍🏭👩‍🏭,🌃,🏋️,🐴,💮,🏎️,25.86388554,7490,2625,7549
214,🔨 🟢,🤐,👨‍🍳👩‍🍳,🌃,🏃,🐴,🏵️,🚜 🔵,30.3441454,6034,2066,4520
215,🪒,"""👄✖️🆒"" 🙄 ⚪ 🆙",👨‍⚕️👩‍⚕️,🌉 🟤,🏊 🔴,"""💹✖️🔤"" 🦊 🟡 🆙",🌵,🛵,42.57499627,701,1510,1194
216,🧯,😘,👨‍🎤👩‍🎤,🌃,🏋️,🐮,"""🗯️ 2️⃣"" 🌹 ⚫",🚤,32.17873375,4945,2075,4585
217,📌,"""🚱✖️3️⃣"" 🥰 🟡 🆙",👨‍🍳👩‍🍳,🏙️ 🔵,🏌️ 🟤,🐹,🌻,"""🤍✖️🔣"" 🚐 🟡 🆙",43.84105779,467,1509,1191
218,⛏️ 🟣,😨,👨‍🌾👩‍🌾,🌆,"""🤍✖️🔤"" 🛌 🟡 🆙",🐴,🌺,🚀,34.98855014,3398,2181,5529
219,"""🛅✖️3️⃣"" 💉 ⚪ 🆙","""🈂️ 0️⃣"" 😄 ⚫",👨‍🔧👩‍🔧,🏟️ 🟤,🤸,🐮 ⚪,🌸,🦽,42.1551314,789,1638,1859
220,🔦,🥶,"""💨✖️🔠"" 👨‍🔧👩‍🔧 ⚪ 🆙",🏞️,⛹️,🐶,🌳,🛴,31.54015759,5383,2306,6149
221,🔫 🟢,🤮,👨‍🍳👩‍🍳,🏟️,🏊,🐯 🟣,"""👄✖️🔠"" 🌷 ⚪ 🆙",🛩️,37.52600198,2245,1597,1652
222,🪒,"""💚✖️8️⃣"" 🤢 🟣 🆙",👨‍🎤👩‍🎤 🟣,🏜️,🚶,🦊,🌻,🛸 ⚪,36.11926182,2878,1745,2365
223,🧹 🟤,🥶,👨‍🎤👩‍🎤 🟢,⛲,🛌 🟡,🐱 🔴,🌺 🟤,🛵 ⚫,43.05588896,614,651,26
224,🗡️,"""💦 1️⃣"" 🤣 🟠",👨‍⚕️👩‍⚕️,⛲,🏌️ 🟢,🐷,🌷,🚀,34.89832069,3463,2143,5188
225,🪓,🤠,👨‍🏫👩‍🏫,🏖️ ⚪,"""💭✖️🔠"" 🛀 🟣 🆙",🐹,💮,🚜 🔵,36.22516574,2832,1931,3669
226,📌 🟢,😂,👩‍🏫👩‍⚖️,🏙️,🚣,🐶,🌼,"""🔞✖️🔣"" 🛸 ⚪ 🆙",34.44999615,3828,2001,4058
227,🧹,😄,🤴👸,🌇,🤾,🐰 🟡,🌹,🛩️,28.14811602,7200,2331,6285
228,🏹,😂,👨‍🌾👩‍🌾 ⚪,🏜️,⛹️,🦁 ⚫,🌼,🛵,32.43370445,4804,1941,3727
229,📌,🥶 ⚫,👨‍🔧👩‍🔧,🏖️,🏌️,🐯,🌸,🛴,29.23686222,6509,2502,7336
230,📌,😄,👨‍✈️👩‍✈️,🏔️,🏋️ 🟤,🐹,🌳 🔴,🏍️,31.64679724,5296,1874,3269
231,🔨 🔴,🙄,👨‍💼👩‍💻,🌁,🏊,🐼 🟡,🌺,🚌,31.2937679,5619,2097,4765
232,💉,🤢 🟤,👮‍♂️👮‍♀️,⛪ 🔴,🕺 🟣,🐮,🌳,"""💜✖️🆓"" 🚐 🟡 🆙",40.19665916,1298,1554,1435
233,💉,😰,🤴👸,🌆 🔴,🏄 🟤,🐱,🍀,🚁,32.06723775,5014,2067,4527
234,🛡️,🤮,👨‍🏫👩‍🏫,⛲,🏃,🐮,🌳,🛵,25.61193456,7755,2668,7700
235,⛓️,🥰 🟡,👨‍💼👩‍💻,⛩️,🚣,🐴,🌼,🚀,29.35533242,6429,2340,6352
236,⛓️,🤮 ⚫,👨‍🎤👩‍🎤 🟤,🎪,🛀 🟢,🐵 🟢,🌳,🚙,38.490553,1817,1443,957
237,🪓 🟣,😎 ⚫,👨‍🏭👩‍🏭,🌄,🤽 🔴,🐵 🟢,🌵,🚌,38.95839482,1666,1506,1175
238,🛠️,😘,👨‍🏭👩‍🏭,🌁,🏌️,🐯,🍀,🚜,25.63343587,7722,2664,7685
239,🧯,😂,👨‍🎓👩‍🎓,🏟️,🏄,🐶 ⚫,🌷,🛴,28.19949238,7189,2314,6185
240,⛏️ 🔴,🥰,👨‍🌾👩‍🌾,🎡,🏇,🐰,🌷,🚁,28.7244545,6893,2457,7159
241,🪓,😅 🔵,👨‍🎤👩‍🎤,🌆,🏄,🐻,"""🀄 6️⃣"" 🌸 🟠",🚐,35.22978403,3257,1941,3728
242,🛡️,😁,🤴👸 🔴,🏜️ 🟣,🚣,🐹,🌵,🛴,32.89380169,4575,2102,4813
243,🎸 🟢,😀 🟤,👨‍💻👩‍💻,🏟️ 🟣,🏃,🐵,💮,🏎️,35.10960958,3328,1877,3291
244,🛠️,🤐,👨‍🚀👩‍🚀 🟤,🏖️ 🔴,🏂,🐹 🔵,🏵️,🚐 🟡,35.13392495,3314,1512,1208
245,🗡️,🤐,👨‍💻👩‍💻 🟤,🌅 🟢,⛹️,🐷 🟢,🌼,"""💥✖️🆓"" 🏎️ 🟣 🆙",39.22745959,1569,1424,917
246,💉,😆,"""🧠✖️5️⃣"" 👨‍🏭👩‍🏭 🟡 🆙",🌋,🏂,🐱,💮,🚙,31.60924074,5327,2290,6068
247,🔧,😴,👨‍🏫👩‍🏫,🌇 ⚪,🧗,🐨,🌷,🚲,29.01256663,6678,2459,7175
248,⛏️ ⚪,😡,👮‍♂️👮‍♀️,🎢 ⚪,🏋️,🦊,🌻,⛵,33.09131029,4485,2037,4284
249,🔫,🥶 ⚪,👨‍⚕️👩‍⚕️,🏕️,🛌,🐮,🌸,🛴,28.92184945,6744,2481,7265
250,📌,🙄,👨‍⚕️👩‍⚕️,⛪,"""🖤 5️⃣"" 🛀 ⚫",🐰,🌼,🚙,31.71339865,5238,2249,5883
251,⛓️,😰,🤴👸,🏔️,🏌️,🐨,🌷 🟢,🚁,28.60039166,6987,2215,5732
252,🪓,😨,👨‍🏫👩‍🏫,⛩️,🏂 🔴,"""⭕✖️5️⃣"" 🦊 ⚪ 🆙",🌷,🚲,34.1857146,3995,2031,4244
253,"""🧡 4️⃣"" 🔫 ⚫",😂,👨‍💻👩‍💻 🟢,"""🔞✖️2️⃣"" 🎢 ⚪ 🆙",🏊,🦊,🍀,"""🛅✖️6️⃣"" 🦽 ⚪ 🆙",45.0867135,317,1485,1090
254,🧹,🤮,👨‍🏭👩‍🏭,🏕️,🏌️,🐵,🌸,🛩️,25.46385549,7921,2755,7947
255,🛡️ 🔴,😝,👨‍🌾👩‍🌾,⛩️,⛷️,🐴,🌺,🚌 🟠,30.10802347,6103,2167,5417
256,💉,😘,👨‍💼👩‍💻,🌉 🟡,"""🆙 9️⃣"" 🚣 🟠",🦁 ⚫,🌳,🚄 🔴,38.57762889,1784,1533,1314
257,⛓️,😎,👩‍🏫👩‍⚖️ 🔴,🎡,🕺,🐴,🌸,"""🅿️✖️6️⃣"" 🏎️ 🟣 🆙",34.31834713,3924,2095,4751
258,🖋️,😡,👨‍🎓👩‍🎓,🌇 🟢,🤸,🦄,🏵️,🛺,28.05633597,7219,2450,7125
259,💉 🟡,😡,"""🛂✖️3️⃣"" 👨‍⚕️👩‍⚕️ 🟣 🆙",🏕️,🤸,🦊,💮,🛸,34.71280314,3604,2090,4705
260,🦯,"""🛂✖️🔠"" 😴 🟡 🆙",👨‍🎨👩‍🎨,🏜️,"""🆙 🔠"" 🚴 🔵",🐹,🌻,🚌,36.98381471,2533,2060,4466
261,🔨 🔴,😅,👨‍🍳👩‍🍳,🏟️ ⚪,🚶,🦊,🏵️,🛵,32.54028947,4755,2107,4863
262,🖋️,😨,👨‍🌾👩‍🌾,🌉,⛹️,"""🚳✖️0️⃣"" 🐰 🟡 🆙",🌳,🚜 🔵,33.10522157,4478,2082,4637
263,⛏️,😃 🔴,👨‍🎓👩‍🎓,🎡,🏊 🟡,🐷,🌷,🛸,31.8012321,5171,2182,5536
264,🔨,😃 🟡,👨‍✈️👩‍✈️,🌃,🛀,🐻 🟢,🌼,🚀,30.90836096,5896,1991,3999
265,🛠️,🥰 🟤,👨‍🌾👩‍🌾,🏜️,🏋️,🐴,🌺,🚙,28.45916317,7068,2505,7342
266,⛏️,🤯 🔴,👨‍⚕️👩‍⚕️,🌇,🏇,"""🈂️ 3️⃣"" 🐹 ⚫",🌷,🛸,34.41073025,3858,2099,4789
267,"""📵 🆒"" 🔨 🟠",🙄,👨‍🏭👩‍🏭 🟠,🌆,"""🚯 🆓"" 🏇 🟠",🦊 🟡,🌼,🚌 🟠,44.99958099,322,1098,264
268,🔨,😄,👨‍✈️👩‍✈️,🌉,🏂,🦁,💮,"""🚸✖️4️⃣"" 🛸 ⚪ 🆙",31.27417149,5641,2404,6820
269,🛡️ ⚪,🤠,👨‍🎨👩‍🎨,⛩️ 🟤,"""💦 3️⃣"" 🛌 ⚫",🐯,🌵,🛵,37.81295148,2077,1866,3206
270,🧹,😎,👨‍🏫👩‍🏫 🟣,🏟️,🚣 🟢,"""🛃 🔟"" 🐶 🔵",🌻 🔴,🚤 🔵,43.46605617,525,930,97
271,📌,😃,👩‍🏫👩‍⚖️,🏟️,🤸,🐱 🟤,"""💨✖️🆓"" 🌸 🟡 🆙",🏍️,33.81433652,4191,1819,2816
272,🪓,🥰 🔵,👨‍🎨👩‍🎨,🌇,🤽,🐱,🌹,🛩️,28.86193506,6780,2451,7136
273,🛡️ ⚫,😆,👨‍🏭👩‍🏭 🔴,🌆 🟢,🕺,🦊,🌳,⛵,35.37120567,3194,1803,2683
274,🔨,😆,👨‍🚀👩‍🚀,🌋 🟤,🤾,🐰 🟡,🏵️,"""🔱✖️6️⃣"" 🏎️ 🟣 🆙",37.01705486,2512,1728,2286
275,💉,😁 🟡,👨‍🎨👩‍🎨,🏙️,🛌 ⚪,🦁 🔵,🌻,🚜,35.74530257,3036,1672,2017
276,🧹 🟤,😎,👨‍🌾👩‍🌾,"""💢 8️⃣"" 🌃 🟠",🏊,🐷,"""🚱✖️0️⃣"" 🏵️ ⚪ 🆙",🛸,40.57235913,1177,1692,2123
277,"""💭✖️🔠"" 🗡️ 🟡 🆙",🤢,"""👅 4️⃣"" 👨‍✈️👩‍✈️ 🟠",🎪,🤽 🟡,🦄,🍀,"""🚱✖️5️⃣"" 🛴 🟡 🆙",46.42078334,217,1346,740
278,🏹,🤣 🟠,👨‍🍳👩‍🍳,🏟️,🏊,🐼,🍀,🛺,29.65648971,6252,2442,7072
279,🦯,🤮,"""🔷✖️9️⃣"" 👨‍💻👩‍💻 🟣 🆙","""🛃 🔢"" 🎢 🔵",🏇,🦄,🏵️ 🟠,🛴,40.56638911,1180,1625,1795
280,"""💜✖️🔤"" 🔫 🟡 🆙",🤠,👨‍🏫👩‍🏫,🌃,🏇,🐴,🌺,⛵,31.33323504,5574,2401,6801
281,🔦 🔴,🥶,🤴👸,🏝️ ⚪,🛀,🐰,🌷,🛺,32.60412369,4728,2124,5022
282,🪒,😃,👨‍💼👩‍💻,🌅,🏋️,🐴,🌸,🛸 ⚪,27.25203485,7318,2425,6976
283,📌,😎,👨‍🎨👩‍🎨,🌄,🏊,🐻,🏵️,🚀,25.72471638,7615,2636,7584
284,🛠️,😡 🟣,👨‍🔧👩‍🔧 ⚫,🌋,⛷️,🐼,🌹,🦽,33.00147297,4522,2075,4586
285,⛓️,😎,👨‍✈️👩‍✈️,⛲,"""🦴 7️⃣"" 🏋️ ⚫",🦊,💮,⛵,31.18458767,5731,2438,7049
286,🛡️ 🔴,😡,"""🗯️ 🆓"" 👨‍🔧👩‍🔧 🟠",🎡,🏂,🐯,🌹,🚀,34.34611517,3907,2008,4094
287,🛡️,"""🦴 5️⃣"" 😨 ⚫",👨‍🏭👩‍🏭,🏟️,🏂,🐰 🟣,🏵️,🚲,33.83855035,4178,2079,4615
288,🎸,"""🆚✖️🔣"" 😀 🟡 🆙","""👅 🔣"" 👨‍💼👩‍💻 🔵",🌉,🛀,🐮,🌹,🛺 🔴,37.79488141,2087,1913,3556
289,🪓,"""🔸 🔢"" 😅 ⚫",🤴👸,🎡,🛌 🟢,"""👥 8️⃣"" 🦄 🟠",🍀,🏍️,40.69811747,1134,1706,2167
290,🧹,😰,👨‍🔧👩‍🔧,🏖️,🤺,🐵,🌹,⛵,25.75166739,7582,2642,7599
291,🔧 ⚫,"""👄✖️3️⃣"" 🙄 🟡 🆙",👨‍🌾👩‍🌾 🟡,⛪,🕺,"""💨✖️🆓"" 🐰 🟡 🆙",💮,🚜,44.51062865,370,1388,841
292,📌 🟢,😰,👨‍✈️👩‍✈️,🌁,🏂,🐱,💮,🚤,28.57744282,7000,2353,6435
293,🧹,🙄,🤴👸,"""👥 🆓"" 🎪 🔵",🤸,🐱,"""🦴 7️⃣"" 🏵️ ⚫","""🀄 🆒"" 🚜 🔵",43.3763659,545,1516,1225
294,🔦,😆 ⚫,🤴👸 🟢,🌇,🏄,🐶,🌻,"""👅 🔣"" 🚌 🟠",38.68548816,1749,1679,2053
295,⛓️,🥰,👨‍🔧👩‍🔧 🔴,🏟️,🏊 ⚫,🐴,💮 🔴,🚐,35.33293847,3209,1601,1677
296,💉 🟤,😅 🟢,👩‍🏫👩‍⚖️,🌃,🏇,🐮,🌳,🛩️ 🟣,33.19473919,4437,1896,3443
297,🔨 🟠,😁,👨‍🎨👩‍🎨,🏟️ 🔵,🚶,🐹,🌹 ⚫,🛴,36.70838086,2657,1629,1814
298,🧯,😃 🟤,👨‍🏫👩‍🏫,🏖️,🤾,🦊,"""🚱✖️9️⃣"" 🌺 🟣 🆙",🚁,34.70202963,3621,1947,3780
299,⛓️ 🟤,😨,"""💹✖️5️⃣"" 👨‍🏭👩‍🏭 ⚪ 🆙",🌆,🧗,🐨 🔵,"""🚫 🔤"" 🌳 🟠",🦽,43.27356875,566,1182,370
300,🛡️,🤐 🟡,👨‍🍳👩‍🍳 ⚫,🌉 🔴,🏂,🐯,🌵,🏎️,34.99117097,3397,1836,2941
301,🎸,😃,👨‍🚀👩‍🚀,🌃,⛷️,🦁,"""🔸 🆓"" 🌳 🟠",🚀 ⚫,33.49541715,4307,1924,3627
302,🎸,🤠,👨‍💼👩‍💻,🏖️,🕺,🐯,🌷,🛩️,25.58833765,7786,2694,7795
303,💉 🟤,😘,👨‍🍳👩‍🍳,🏖️,🤸,🐵,🌵,"""💹✖️3️⃣"" 🏎️ 🟣 🆙",34.29485083,3940,2033,4258
304,🔦 🔴,😡 🟠,👩‍🏫👩‍⚖️,🎢,🛌,🐰,🌹,🏍️,31.66471157,5275,2125,5030
305,🧹,😘,👨‍✈️👩‍✈️,🌋 🟤,🚴,🐹,🌸,🛸,28.38499887,7107,2532,7387
306,🎸,😡,🤴👸,🏜️,🚴 🟣,🐷 🟤,🌳,🚀,32.22809296,4920,1981,3946
307,"""❎ 🔤"" 🛠️ 🟠",🥰 🔵,🤴👸,⛲,🏂,🐱 🟢,💮,"""👀✖️🔠"" 🏎️ 🟣 🆙",42.33724932,758,1501,1149
308,💉,🤐,👨‍🏭👩‍🏭,🏝️,🚴 🔴,🐵,🏵️,🛵,28.61031359,6978,2360,6487
309,"""📴 4️⃣"" 🪒 🟠",😴,👨‍🎨👩‍🎨,🏝️,🤽,🐼 ⚪,🏵️ 🟢,🚄 🔴,37.72562956,2123,1353,755
310,🎸,🤣,👨‍🎤👩‍🎤,⛲,⛷️,🐻,🌳,🚀,25.73697544,7602,2633,7572
311,🏹,🤣,👨‍🎓👩‍🎓,⛲,🚴,🦁,💮,🛩️,25.25225598,7995,2807,7994
312,🔦,😰,🤴👸,🎢,🏊 🔴,"""🛂✖️🔠"" 🐮 🟡 🆙",🌵,🚤,34.50439181,3789,1971,3903
313,🛡️,😅,👨‍⚕️👩‍⚕️,🌄,🚴,🐹,🌸,🛵,25.45668329,7926,2759,7956
314,🛡️,😴,👮‍♂️👮‍♀️,🌇,🏂 🟤,🐰,🍀,🛺,28.43273776,7081,2356,6456
315,🗡️,🤣,👨‍🎤👩‍🎤,🎡 ⚫,"""❎ 0️⃣"" 🛌 🟠",🐹,💮,🚁,35.4279092,3167,2244,5853
316,🔫,😴 🟢,👨‍🚀👩‍🚀 🟤,"""🆙 0️⃣"" 🏝️ 🔵",⛷️ 🔴,🐼,🌺,🚐,40.020632,1350,1607,1713
317,📌 🟢,😝 🟤,👨‍💼👩‍💻 ⚪,🌄,🏃,🦄 ⚫,🍀,🚀,38.74694599,1728,1361,778
318,🧹,😅,👨‍🍳👩‍🍳,🎢,🏃 🟢,🐶 ⚫,🍀,🏍️,31.04311651,5830,2000,4047
319,🪓,🤢,🤴👸,🌄,🛌,🐱 🟢,🌳,⛵,27.67986254,7257,2302,6125
320,🔧,😅,👨‍💻👩‍💻,"""💠✖️🆓"" 🌃 🟣 🆙",⛹️,🦄,🌸,🛩️,31.0210553,5843,2495,7316
321,⛓️,🥰,👨‍💻👩‍💻,🏟️ 🟣,🚣,🐴,"""👄✖️9️⃣"" 🍀 ⚪ 🆙",🚲,34.65330668,3670,1950,3792
322,🪓,🤮,👨‍🎤👩‍🎤 🟢,🏙️,🏂,"""❎ 2️⃣"" 🦁 🔵",🌸 🟤,🛸,37.37342497,2330,1506,1176
323,🔧,🤯 🟡,👨‍🎤👩‍🎤,🌆 ⚪,🤺,🐵,🍀,🚄,32.74182009,4659,2125,5031
324,💉,😄 🔴,👨‍✈️👩‍✈️,🏜️,🚶,🦁,🏵️,🚐,30.1450116,6088,2392,6731
325,🛠️,"""💭✖️0️⃣"" 😝 🟡 🆙",👮‍♂️👮‍♀️,🏙️ 🟠,🛌,🦊,🍀 🔴,🚀,37.42745395,2306,1681,2062
326,🦯,🙄,👨‍🎨👩‍🎨,"""📴 🔠"" ⛪ ⚫",🛌,🦁,🌺 ⚫,🚤 🔵,36.23193336,2830,1687,2090
327,🔫,😝,"""🚳✖️7️⃣"" 👨‍🌾👩‍🌾 🟡 🆙",🏜️,"""🚯 🆒"" 🧗 🔵",🐰,"""❎ 6️⃣"" 🌷 🔵",🚌,43.64166346,487,1439,947
328,🎸,😎,👨‍🎤👩‍🎤,🏟️ 🔵,🏌️,🐨,💮 🟤,🛵,32.22634807,4923,1937,3702
329,🛡️ 🟠,😎 🟤,👨‍🏫👩‍🏫,⛲,🛀 🟣,🐰,"""📵 🔣"" 🌵 🟠",🚤,43.34034828,549,1270,559
330,🛡️,😡,👨‍🎓👩‍🎓 🔴,🌁,🚴,🐵 🔴,🌹,🚲,30.37342617,6024,2062,4480
331,🛠️,😝,👮‍♂️👮‍♀️,🏔️,🚴,🐯,🌸,🚤,25.4424564,7934,2751,7940
332,"""🚳✖️🆓"" 🏹 🟡 🆙",😃,🤴👸 ⚫,🏕️,🏌️,🐵,🌹,🚜,35.08188607,3342,1976,3932
333,🗡️,😆,👨‍⚕️👩‍⚕️ 🟤,🌇,⛹️ 🟡,"""📴 5️⃣"" 🐶 🟠",🏵️,🛩️,38.36150972,1859,1706,2168
334,🎸 🟠,😰 ⚫,👮‍♂️👮‍♀️,🎢 🟢,🏃 🟤,🐨,🌷 🔴,🚀,44.64400525,360,1064,220
335,🔨,😘,👨‍🎨👩‍🎨,⛲,🕺 🔴,"""🧡 9️⃣"" 🐶 ⚫",🌵,🚲,34.27531902,3954,2008,4095
336,"""📴 9️⃣"" 🔦 🟠",😎,👨‍🎨👩‍🎨,🏖️,🧗 🔴,🐹 🟠,🌵 🟢,🛵,39.88125942,1397,1252,515
337,🏹 ⚪,😅,👨‍🌾👩‍🌾,🏔️,🤽,🦁,🌵,🚀 ⚫,30.92572783,5889,2174,5477
338,💉 🟡,😃,👨‍💼👩‍💻,"""📵 5️⃣"" 🎡 🟠",🏋️,🦄 ⚫,🏵️,"""🔞✖️2️⃣"" 🏎️ 🟣 🆙",43.08095571,607,1418,906
339,🔦 🔴,😀,👨‍🎨👩‍🎨,🌁 🟢,🏊,🦄,🌵,🚲,31.42010767,5498,2209,5696
340,🔦 ⚫,😂,👩‍🏫👩‍⚖️,⛪,🏄,🦊,💮,🏎️ 🟣,31.28186512,5636,2118,4970
341,🔫,😆,👨‍🌾👩‍🌾 🟣,🏜️,🧗,🐹,🌺,🏎️,28.91137474,6750,2347,6396
342,🪒,🥶,👨‍🔧👩‍🔧,🎢,🏃,"""👄✖️8️⃣"" 🐰 🟡 🆙",🌼,"""🧡 6️⃣"" 🚲 🟠",36.75522542,2647,1931,3670
343,🔦,🥰,👨‍🌾👩‍🌾,🏔️,🚴,🐼,🌻,🚁 🟤,26.63944094,7374,2440,7057
344,⛏️,😎,👨‍🎓👩‍🎓,🌅,🧗 🟢,🐶,🌹 🔵,🛺,32.95134921,4542,1842,3001
345,🧹,😆,👨‍🎓👩‍🎓 🟢,🏕️ 🟠,🤾,🐷 🟤,🌳,🛸,34.24811375,3970,1768,2472
346,🗡️,🤮,👨‍🎤👩‍🎤,"""🚯 🔠"" 🌆 🟠",🏂,🐱,🏵️,🛩️,31.01077822,5851,2445,7093
